station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LNS,2022-08-22 16:51,78.80,69.80,73.95,0.00,0.00,0.01,29.89,null,10.00,null,SCT,BKN,OVC,null,2500.00,3200.00,8000.00,null,VCTS,null,null,null,null,null,null,78.80,KLNS 221651Z 00000KT 10SM VCTS SCT025 BKN032 OVC080 26/21 A2989 RMK AO2 LTG DSNT SW RAB17E50 P0001,null
LNS,2022-08-22 16:53,79.00,70.00,73.97,250.00,4.00,0.01,29.89,1011.90,10.00,null,BKN,BKN,OVC,null,2500.00,3400.00,8000.00,null,VCTS,null,null,null,null,null,null,79.00,KLNS 221653Z 25004KT 10SM VCTS BKN025 BKN034 OVC080 26/21 A2989 RMK AO2 LTG DSNT SW RAB17E50 SLP119 TS VC W MOV E P0001 T02610211,null
LNS,2022-08-22 17:17,79.00,71.10,76.79,240.00,3.00,0.01,29.88,null,8.00,null,SCT,BKN,OVC,null,2500.00,3800.00,9000.00,null,RA,null,null,null,null,null,null,79.00,KLNS 221717Z 24003KT 8SM RA SCT025 BKN038 OVC090 26/22 A2988 RMK AO2 RAB1655 TS VC SW MOV W P0001 T02610217,null
LNS,2022-08-22 17:28,78.10,72.00,81.55,250.00,3.00,0.01,29.88,null,7.00,null,FEW,BKN,OVC,null,2300.00,9000.00,11000.00,null,VCTS -RA,null,null,null,null,null,null,78.10,KLNS 221728Z 25003KT 7SM VCTS -RA FEW023 BKN090 OVC110 26/22 A2988 RMK AO2 RAB1655 TS VC SW MOV W P0001 T02560222,null
LNS,2022-08-22 17:43,79.00,72.00,79.17,0.00,0.00,0.02,29.87,null,10.00,null,FEW,SCT,BKN,null,2300.00,8500.00,10000.00,null,null,null,null,null,null,null,null,79.00,KLNS 221743Z 00000KT 10SM FEW023 SCT085 BKN100 26/22 A2987 RMK AO2 RAB1655E43 P0002 T02610222,null
LNS,2022-08-22 17:53,80.10,73.00,78.99,0.00,0.00,0.02,29.87,1011.20,10.00,null,FEW,FEW,BKN,null,2000.00,8500.00,10000.00,null,null,null,null,null,null,null,null,84.30,KLNS 221753Z 00000KT 10SM FEW020 FEW085 BKN100 27/23 A2987 RMK AO2 RAB1655E43 SLP112 P0002 60003 T02670228 10278 20233 58017,null
LNS,2022-08-22 18:53,84.00,71.10,65.26,170.00,6.00,0.00,29.85,1010.30,10.00,null,FEW,BKN,null,null,1200.00,2500.00,null,null,null,null,null,null,null,null,null,89.01,KLNS 221853Z 17006KT 10SM FEW012 BKN025 29/22 A2985 RMK AO2 LTG DSNT W SLP103 T02890217,null
LNS,2022-08-22 19:00,82.90,71.10,67.62,null,3.00,0.00,29.84,null,10.00,null,FEW,null,null,null,1200.00,null,null,null,null,null,null,null,null,null,null,87.57,KLNS 221900Z VRB03KT 10SM FEW012 28/22 A2984 RMK AO2 LTG DSNT N AND W T02830217,null
LNS,2022-08-22 19:53,84.00,68.00,58.69,190.00,5.00,0.00,29.83,1009.70,10.00,null,FEW,null,null,null,1200.00,null,null,null,null,null,null,null,null,null,null,87.18,KLNS 221953Z 19005KT 10SM FEW012 29/20 A2983 RMK AO2 SLP097 T02890200,null
LNS,2022-08-22 20:35,82.90,69.10,63.16,null,6.00,0.00,29.81,null,10.00,null,FEW,SCT,null,null,3600.00,11000.00,null,null,TS,null,null,null,null,null,null,86.48,KLNS 222035Z COR VRB06KT 10SM TS FEW036 SCT110 28/21 A2981 RMK AO2 LTG DSNT NE AND SW AND NW TSB35 T02830206,null
LNS,2022-08-22 20:53,80.10,68.00,66.62,210.00,4.00,T,29.82,1009.60,10.00,null,SCT,SCT,BKN,null,3600.00,8500.00,11000.00,null,-TSRA,null,null,null,null,null,null,82.70,KLNS 222053Z 21004KT 10SM -TSRA SCT036 SCT085 BKN110 27/20 A2982 RMK AO2 LTG DSNT S AND SW RAB41 TSB35 SLP096 TS SW MOVG E P0000 60000 T02670200 56015,null
LNS,2022-08-22 21:53,77.00,69.10,76.62,220.00,14.00,0.02,29.84,1010.00,10.00,null,BKN,BKN,OVC,null,3600.00,4400.00,9500.00,null,-TSRA,null,null,null,null,null,null,77.00,KLNS 222153Z 22014KT 10SM -TSRA BKN036 BKN044 OVC095 25/21 A2984 RMK AO2 LTG DSNT SE AND S AND NW SLP100 TS SE MOV NW P0002 T02500206,null
LNS,2022-08-22 22:53,73.90,66.90,78.77,330.00,11.00,0.01,29.82,1009.50,10.00,14.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73.90,KLNS 222253Z 33011G14KT 10SM CLR 23/19 A2982 RMK AO2 LTG DSNT N AND NE RAE27 TSE49 SLP095 P0001 T02330194,null
LNS,2022-08-22 23:53,72.00,68.00,87.24,120.00,5.00,0.00,29.84,1010.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72.00,KLNS 222353Z 12005KT 10SM CLR 22/20 A2984 RMK AO2 SLP103 60003 T02220200 10294 20222 53006,null
LNS,2022-08-23 00:53,71.10,66.90,86.59,160.00,3.00,0.00,29.85,1010.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.10,KLNS 230053Z 16003KT 10SM CLR 22/19 A2985 RMK AO2 SLP104 T02170194,null
LNS,2022-08-23 01:53,69.10,66.00,89.86,30.00,3.00,0.00,29.86,1010.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.10,KLNS 230153Z 03003KT 10SM CLR 21/19 A2986 RMK AO2 SLP108 T02060189,null
LNS,2022-08-23 02:53,70.00,66.90,89.90,0.00,0.00,0.00,29.86,1010.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70.00,KLNS 230253Z 00000KT 10SM CLR 21/19 A2986 RMK AO2 SLP107 T02110194 50005,null
LNS,2022-08-23 03:53,69.10,66.90,92.71,130.00,3.00,0.00,29.86,1010.90,7.00,null,SCT,null,null,null,5000.00,null,null,null,null,null,null,null,null,null,null,69.10,KLNS 230353Z AUTO 13003KT 7SM SCT050 21/19 A2986 RMK AO2 SLP109 T02060194,null
LNS,2022-08-23 04:53,68.00,66.00,93.32,0.00,0.00,0.00,29.85,1010.40,5.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,68.00,KLNS 230453Z AUTO 00000KT 5SM BR CLR 20/19 A2985 RMK AO2 SLP104 T02000189 402940200,null
LNS,2022-08-23 05:53,68.00,66.00,93.32,0.00,0.00,0.00,29.84,1010.00,6.00,null,SCT,null,null,null,2600.00,null,null,null,BR,null,null,null,null,null,null,68.00,KLNS 230553Z AUTO 00000KT 6SM BR SCT026 20/19 A2984 RMK AO2 SLP100 T02000189 10222 20200 58007,null
LNS,2022-08-23 06:53,68.00,64.90,89.81,0.00,0.00,0.00,29.83,1009.70,4.00,null,FEW,null,null,null,2700.00,null,null,null,BR,null,null,null,null,null,null,68.00,KLNS 230653Z AUTO 00000KT 4SM BR FEW027 20/18 A2983 RMK AO2 SLP097 T02000183,null
LNS,2022-08-23 07:15,66.90,64.90,93.29,0.00,0.00,0.00,29.83,null,1.75,null,FEW,null,null,null,2700.00,null,null,null,BR,null,null,null,null,null,null,66.90,KLNS 230715Z AUTO 00000KT 1 3/4SM BR FEW027 19/18 A2983 RMK AO2 T01940183,null
LNS,2022-08-23 07:28,68.00,66.00,93.32,0.00,0.00,0.00,29.82,null,3.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,68.00,KLNS 230728Z AUTO 00000KT 3SM BR CLR 20/19 A2982 RMK AO2 T02000189,null
LNS,2022-08-23 07:31,68.00,66.00,93.32,290.00,3.00,0.00,29.82,null,2.00,null,FEW,null,null,null,400.00,null,null,null,BR,null,null,null,null,null,null,68.00,KLNS 230731Z AUTO 29003KT 2SM BR FEW004 20/19 A2982 RMK AO2 T02000189,null
LNS,2022-08-23 07:35,66.90,66.00,96.93,280.00,3.00,0.00,29.83,null,1.00,null,VV ,null,null,null,400.00,null,null,null,BR,null,null,null,null,null,null,66.90,KLNS 230735Z AUTO 28003KT 1SM BR VV004 19/19 A2983 RMK AO2 T01940189,null
LNS,2022-08-23 07:43,66.90,64.90,93.29,0.00,0.00,0.00,29.83,null,2.00,null,BKN,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,66.90,KLNS 230743Z AUTO 00000KT 2SM BR BKN003 19/18 A2983 RMK AO2 VIS 3/4V3 T01940183,null
LNS,2022-08-23 07:53,66.90,64.90,93.29,0.00,0.00,0.00,29.83,1009.70,1.00,null,VV ,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,66.90,KLNS 230753Z AUTO 00000KT 1SM BR VV003 19/18 A2983 RMK AO2 VIS 1/2V3 SLP097 T01940183,null
LNS,2022-08-23 08:00,68.00,66.00,93.32,260.00,3.00,0.00,29.83,null,0.75,null,VV ,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,68.00,KLNS 230800Z AUTO 26003KT 3/4SM BR VV003 20/19 A2983 RMK AO2 T02000189,null
LNS,2022-08-23 08:19,68.00,66.00,93.32,260.00,3.00,0.00,29.83,null,0.25,null,VV ,null,null,null,200.00,null,null,null,FG,null,null,null,null,null,null,68.00,KLNS 230819Z AUTO 26003KT 1/4SM FG VV002 20/19 A2983 RMK AO2 T02000189,null
LNS,2022-08-23 08:53,68.00,66.00,93.32,300.00,3.00,0.00,29.83,1009.90,0.25,null,VV ,null,null,null,200.00,null,null,null,FG,null,null,null,null,null,null,68.00,KLNS 230853Z AUTO 30003KT 1/4SM FG VV002 20/19 A2983 RMK AO2 SLP099 T02000189 55001,null
LNS,2022-08-23 09:18,68.00,66.00,93.32,290.00,4.00,0.00,29.83,null,0.25,null,VV ,null,null,null,100.00,null,null,null,FG,null,null,null,null,null,null,68.00,KLNS 230918Z AUTO 29004KT 1/4SM FG VV001 20/19 A2983 RMK AO2 T02000189,null
LNS,2022-08-23 09:46,66.90,64.90,93.29,290.00,6.00,0.00,29.83,null,0.50,null,VV ,null,null,null,200.00,null,null,null,FG,null,null,null,null,null,null,66.90,KLNS 230946Z 29006KT 1/2SM FG VV002 19/18 A2983 RMK AO2 T01940183,null
LNS,2022-08-23 09:53,66.90,64.90,93.29,300.00,5.00,0.00,29.84,1010.10,0.50,null,VV ,null,null,null,200.00,null,null,null,FG,null,null,null,null,null,null,66.90,KLNS 230953Z 30005KT 1/2SM FG VV002 19/18 A2984 RMK AO2 SLP101 T01940183,null
LNS,2022-08-23 10:27,66.90,64.90,93.29,290.00,5.00,0.00,29.84,null,0.25,null,VV ,null,null,null,200.00,null,null,null,FG,null,null,null,null,null,null,66.90,KLNS 231027Z 29005KT 1/4SM FG VV002 19/18 A2984 RMK AO2 T01940183,null
LNS,2022-08-23 10:44,66.90,64.90,93.29,290.00,4.00,0.00,29.85,null,0.25,null,VV ,null,null,null,100.00,null,null,null,FG,null,null,null,null,null,null,66.90,KLNS 231044Z 29004KT 1/4SM FG VV001 19/18 A2985 RMK AO2 T01940183,null
LNS,2022-08-23 10:53,66.90,64.90,93.29,290.00,4.00,0.00,29.85,1010.70,0.25,null,VV ,null,null,null,100.00,null,null,null,FG,null,null,null,null,null,null,66.90,KLNS 231053Z 29004KT M1/4SM FG VV001 19/18 A2985 RMK AO2 SLP107 T01940183,null
LNS,2022-08-23 11:08,66.90,64.90,93.29,270.00,3.00,0.00,29.86,null,0.25,null,VV ,null,null,null,100.00,null,null,null,FG,null,null,null,null,null,null,66.90,KLNS 231108Z 27003KT 1/4SM FG VV001 19/18 A2986 RMK AO2 T01940183,null
LNS,2022-08-23 11:11,66.90,66.00,96.93,270.00,3.00,0.00,29.86,null,1.00,null,BKN,BKN,null,null,100.00,2000.00,null,null,BR,null,null,null,null,null,null,66.90,KLNS 231111Z 27003KT 1SM BR BKN001 BKN020 19/19 A2986 RMK AO2 T01940189,null
LNS,2022-08-23 11:18,68.00,66.00,93.32,280.00,3.00,0.00,29.86,null,2.00,null,FEW,BKN,null,null,100.00,2000.00,null,null,BR,null,null,null,null,null,null,68.00,KLNS 231118Z 28003KT 2SM BR FEW001 BKN020 20/19 A2986 RMK AO2 T02000189,null
LNS,2022-08-23 11:29,68.00,66.00,93.32,270.00,3.00,0.00,29.86,null,5.00,null,FEW,OVC,null,null,100.00,1800.00,null,null,BR,null,null,null,null,null,null,68.00,KLNS 231129Z 27003KT 5SM BR FEW001 OVC018 20/19 A2986 RMK AO2 T02000189,null
LNS,2022-08-23 11:53,68.00,66.90,96.28,270.00,3.00,0.00,29.87,1011.20,7.00,null,OVC,null,null,null,1800.00,null,null,null,null,null,null,null,null,null,null,68.00,KLNS 231153Z 27003KT 7SM OVC018 20/19 A2987 RMK AO2 SLP112 70006 T02000194 10206 20194 53013,null
LNS,2022-08-23 12:53,70.00,66.90,89.90,null,4.00,0.00,29.87,1011.30,10.00,null,BKN,null,null,null,1800.00,null,null,null,null,null,null,null,null,null,null,70.00,KLNS 231253Z VRB04KT 10SM BKN018 21/19 A2987 RMK AO2 SLP113 T02110194,null
LNS,2022-08-23 13:53,73.90,64.90,73.49,330.00,7.00,0.00,29.89,1011.80,10.00,null,BKN,OVC,null,null,1700.00,2300.00,null,null,null,null,null,null,null,null,null,73.90,KLNS 231353Z 33007KT 10SM BKN017 OVC023 23/18 A2989 RMK AO2 SLP118 T02330183,null
LNS,2022-08-23 14:53,75.90,64.90,68.73,290.00,8.00,0.00,29.89,1011.90,10.00,null,SCT,OVC,null,null,2100.00,2900.00,null,null,null,null,null,null,null,null,null,75.90,KLNS 231453Z 29008KT 10SM SCT021 OVC029 24/18 A2989 RMK AO2 SLP119 T02440183 53007,null
LNS,2022-08-23 15:07,78.10,64.90,63.90,310.00,8.00,0.00,29.89,null,10.00,null,FEW,BKN,null,null,2200.00,3100.00,null,null,null,null,null,null,null,null,null,78.10,KLNS 231507Z 31008KT 10SM FEW022 BKN031 26/18 A2989 RMK AO2 T02560183,null
LNS,2022-08-23 15:53,80.10,63.00,55.98,310.00,9.00,0.00,29.89,1011.70,10.00,15.00,FEW,null,null,null,3300.00,null,null,null,null,null,null,null,null,null,null,81.50,KLNS 231553Z 31009G15KT 10SM FEW033 27/17 A2989 RMK AO2 SLP117 T02670172,null
LNS,2022-08-23 16:53,81.00,63.00,54.36,300.00,8.00,0.00,29.87,1011.20,10.00,null,SCT,null,null,null,3600.00,null,null,null,null,null,null,null,null,null,null,82.28,KLNS 231653Z 30008KT 10SM SCT036 27/17 A2987 RMK AO2 SLP112 T02720172,null
LNS,2022-08-23 17:53,82.90,64.00,52.93,270.00,8.00,0.00,29.86,1010.90,10.00,null,FEW,BKN,null,null,4200.00,6000.00,null,null,null,null,null,null,null,null,null,84.32,KLNS 231753Z 27008KT 10SM FEW042 BKN060 28/18 A2986 RMK AO2 SLP109 T02830178 10289 20200 58009,null
LNS,2022-08-23 18:53,84.90,63.00,47.91,280.00,9.00,0.00,29.85,1010.60,10.00,16.00,FEW,null,null,null,4300.00,null,null,null,null,null,null,null,null,null,null,85.83,KLNS 231853Z 28009G16KT 10SM FEW043 29/17 A2985 RMK AO2 SLP106 T02940172,null
LNS,2022-08-23 19:53,87.10,63.00,44.66,260.00,12.00,0.00,29.84,1010.10,10.00,17.00,SCT,null,null,null,5000.00,null,null,null,null,null,null,null,null,null,null,87.96,KLNS 231953Z 26012G17KT 10SM SCT050 31/17 A2984 RMK AO2 SLP101 T03060172,null
LNS,2022-08-23 20:53,87.10,63.00,44.66,270.00,12.00,0.00,29.84,1010.00,10.00,null,BKN,null,null,null,9000.00,null,null,null,null,null,null,null,null,null,null,87.96,KLNS 232053Z 27012KT 10SM BKN090 31/17 A2984 RMK AO2 SLP100 T03060172 56009,null
LNS,2022-08-23 21:53,86.00,64.00,47.91,260.00,10.00,0.00,29.85,1010.60,10.00,null,BKN,BKN,null,null,7500.00,9000.00,null,null,null,null,null,null,null,null,null,87.31,KLNS 232153Z 26010KT 10SM BKN075 BKN090 30/18 A2985 RMK AO2 SLP106 T03000178,null
LNS,2022-08-23 22:53,82.90,63.00,51.10,290.00,8.00,T,29.86,1010.80,10.00,null,FEW,null,null,null,9500.00,null,null,null,null,null,null,null,null,null,null,83.98,KLNS 232253Z 29008KT 10SM FEW095 28/17 A2986 RMK AO2 RAB17E27 SLP108 P0000 T02830172,null
LNS,2022-08-23 23:53,80.10,64.00,57.98,320.00,5.00,0.00,29.89,1011.70,10.00,null,FEW,null,null,null,9500.00,null,null,null,null,null,null,null,null,null,null,81.71,KLNS 232353Z COR 32005KT 10SM FEW095 27/18 A2989 RMK AO2 SLP117 60000 T02670178 10311 20267 53017,null
LNS,2022-08-24 00:53,77.00,64.00,64.21,280.00,8.00,0.00,29.91,1012.50,10.00,null,FEW,null,null,null,8000.00,null,null,null,null,null,null,null,null,null,null,77.00,KLNS 240053Z 28008KT 10SM FEW080 25/18 A2991 RMK AO2 SLP125 T02500178,null
LNS,2022-08-24 01:53,75.90,64.00,66.60,290.00,7.00,0.00,29.93,1013.20,10.00,null,FEW,OVC,null,null,7500.00,9000.00,null,null,null,null,null,null,null,null,null,75.90,KLNS 240153Z 29007KT 10SM FEW075 OVC090 24/18 A2993 RMK AO2 SLP132 T02440178,null
LNS,2022-08-24 02:53,75.90,64.00,66.60,270.00,6.00,0.00,29.93,1013.30,10.00,null,OVC,null,null,null,8000.00,null,null,null,null,null,null,null,null,null,null,75.90,KLNS 240253Z 27006KT 10SM OVC080 24/18 A2993 RMK AO2 SLP133 T02440178 51015,null
LNS,2022-08-24 03:53,73.00,64.00,73.40,280.00,5.00,0.00,29.94,1013.50,10.00,null,SCT,null,null,null,9500.00,null,null,null,null,null,null,null,null,null,null,73.00,KLNS 240353Z AUTO 28005KT 10SM SCT095 23/18 A2994 RMK AO2 SLP135 T02280178,null
LNS,2022-08-24 04:53,71.10,64.00,78.28,290.00,4.00,0.00,29.94,1013.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.10,KLNS 240453Z AUTO 29004KT 10SM CLR 22/18 A2994 RMK AO2 SLP136 T02170178 403110194,null
LNS,2022-08-24 05:53,71.10,63.00,75.58,290.00,3.00,0.00,29.95,1013.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.10,KLNS 240553Z AUTO 29003KT 10SM CLR 22/17 A2995 RMK AO2 SLP137 T02170172 10267 20211 51005,null
LNS,2022-08-24 06:53,69.10,63.00,80.92,280.00,6.00,0.00,29.95,1013.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.10,KLNS 240653Z AUTO 28006KT 10SM CLR 21/17 A2995 RMK AO2 SLP139 T02060172,null
LNS,2022-08-24 07:53,69.10,64.00,83.81,270.00,5.00,0.00,29.96,1014.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.10,KLNS 240753Z AUTO 27005KT 10SM CLR 21/18 A2996 RMK AO2 SLP141 T02060178,null
LNS,2022-08-24 08:53,66.90,63.00,87.28,260.00,4.00,0.00,29.97,1014.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.90,KLNS 240853Z AUTO 26004KT 10SM CLR 19/17 A2997 RMK AO2 SLP145 T01940172 53008,null
LNS,2022-08-24 09:53,66.00,63.00,90.05,260.00,3.00,0.00,29.98,1014.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.00,KLNS 240953Z 26003KT 10SM CLR 19/17 A2998 RMK AO2 SLP148 T01890172,null
LNS,2022-08-24 10:53,66.90,63.00,87.28,270.00,5.00,0.00,30.00,1015.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.90,KLNS 241053Z 27005KT 10SM CLR 19/17 A3000 RMK AO2 SLP154 T01940172,null
LNS,2022-08-24 11:53,70.00,64.00,81.27,280.00,4.00,0.00,30.02,1016.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70.00,KLNS 241153Z 28004KT 10SM CLR 21/18 A3002 RMK AO2 SLP161 T02110178 10211 20183 53016,null
LNS,2022-08-24 12:53,75.00,64.00,68.64,270.00,5.00,0.00,30.03,1016.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75.00,KLNS 241253Z 27005KT 10SM CLR 24/18 A3003 RMK AO2 SLP165 T02390178,null
LNS,2022-08-24 13:53,79.00,62.10,56.23,0.00,0.00,0.00,30.03,1016.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,79.00,KLNS 241353Z 00000KT 10SM CLR 26/17 A3003 RMK AO2 SLP166 T02610167,null
LNS,2022-08-24 14:53,82.00,62.10,50.97,250.00,5.00,0.00,30.04,1016.80,10.00,null,FEW,null,null,null,6000.00,null,null,null,null,null,null,null,null,null,null,82.91,KLNS 241453Z COR 25005KT 10SM FEW060 28/17 A3004 RMK AO2 SLP168 T02780167 51007,null
LNS,2022-08-24 15:53,82.90,62.10,49.51,260.00,8.00,0.00,30.03,1016.40,10.00,null,SCT,null,null,null,5000.00,null,null,null,null,null,null,null,null,null,null,83.70,KLNS 241553Z 26008KT 10SM SCT050 28/17 A3003 RMK AO2 SLP164 T02830167,null
LNS,2022-08-24 16:53,84.00,59.00,42.80,310.00,6.00,0.00,30.02,1016.20,10.00,null,SCT,null,null,null,5000.00,null,null,null,null,null,null,null,null,null,null,83.75,KLNS 241653Z 31006KT 10SM SCT050 29/15 A3002 RMK AO2 SLP162 T02890150,null
LNS,2022-08-24 17:53,84.90,57.00,38.69,280.00,8.00,0.00,30.01,1015.90,10.00,null,FEW,SCT,null,null,6000.00,8000.00,null,null,null,null,null,null,null,null,null,83.99,KLNS 241753Z 28008KT 10SM FEW060 SCT080 29/14 A3001 RMK AO2 SLP159 T02940139 10306 20211 56009,null
LNS,2022-08-24 18:53,89.10,57.00,33.85,300.00,8.00,0.00,30.00,1015.70,10.00,15.00,SCT,SCT,null,null,6500.00,8000.00,null,null,null,null,null,null,null,null,null,87.74,KLNS 241853Z 30008G15KT 10SM SCT065 SCT080 32/14 A3000 RMK AO2 WSHFT 1833 SLP157 T03170139,null
LNS,2022-08-24 19:53,89.10,55.90,32.53,260.00,10.00,0.00,30.00,1015.50,10.00,null,FEW,null,null,null,8000.00,null,null,null,null,null,null,null,null,null,null,87.44,KLNS 241953Z 26010KT 10SM FEW080 32/13 A3000 RMK AO2 SLP155 T03170133,null
LNS,2022-08-24 20:53,89.10,55.00,31.49,290.00,10.00,0.00,29.99,1015.30,10.00,null,FEW,null,null,null,8000.00,null,null,null,null,null,null,null,null,null,null,87.21,KLNS 242053Z COR 29010KT 10SM FEW080 32/13 A2999 RMK AO2 SLP153 T03170128 56006,null
LNS,2022-08-24 21:53,88.00,54.00,31.43,300.00,8.00,0.00,29.99,1015.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,85.98,KLNS 242153Z 30008KT 10SM CLR 31/12 A2999 RMK AO2 SLP153 T03110122,null
LNS,2022-08-24 22:53,84.90,55.90,37.18,300.00,5.00,0.00,29.99,1015.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,83.74,KLNS 242253Z 30005KT 10SM CLR 29/13 A2999 RMK AO2 SLP153 T02940133,null
LNS,2022-08-24 23:53,81.00,55.90,42.19,320.00,3.00,0.00,30.00,1015.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,80.87,KLNS 242353Z 32003KT 10SM CLR 27/13 A3000 RMK AO2 SLP156 T02720133 10322 20267 53003,null
LNS,2022-08-25 00:53,78.10,57.00,48.28,260.00,4.00,0.00,30.01,1015.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,78.10,KLNS 250053Z 26004KT 10SM CLR 26/14 A3001 RMK AO2 SLP159 T02560139,null
LNS,2022-08-25 01:53,75.90,57.90,53.64,250.00,4.00,0.00,30.02,1016.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75.90,KLNS 250153Z 25004KT 10SM CLR 24/14 A3002 RMK AO2 SLP164 T02440144,null
LNS,2022-08-25 02:53,73.90,59.00,59.66,280.00,4.00,0.00,30.04,1016.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73.90,KLNS 250253Z 28004KT 10SM CLR 23/15 A3004 RMK AO2 SLP169 T02330150 53014,null
LNS,2022-08-25 03:53,71.10,60.10,68.21,0.00,0.00,0.00,30.05,1017.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.10,KLNS 250353Z AUTO 00000KT 10SM CLR 22/16 A3005 RMK AO2 SLP174 T02170156,null
LNS,2022-08-25 04:53,68.00,60.10,75.84,0.00,0.00,0.00,30.07,1017.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,68.00,KLNS 250453Z AUTO 00000KT 10SM CLR 20/16 A3007 RMK AO2 SLP178 T02000156 403220183,null
LNS,2022-08-25 05:53,68.00,59.00,72.92,0.00,0.00,0.00,30.06,1017.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,68.00,KLNS 250553Z AUTO 00000KT 10SM CLR 20/15 A3006 RMK AO2 SLP175 T02000150 10278 20194 50006,null
LNS,2022-08-25 06:53,66.90,59.00,75.74,0.00,0.00,0.00,30.06,1017.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.90,KLNS 250653Z AUTO 00000KT 10SM CLR 19/15 A3006 RMK AO2 SLP176 T01940150,null
LNS,2022-08-25 07:53,66.00,60.10,81.27,280.00,3.00,0.00,30.06,1017.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.00,KLNS 250753Z AUTO 28003KT 10SM CLR 19/16 A3006 RMK AO2 SLP175 T01890156,null
LNS,2022-08-25 08:53,64.00,57.90,80.54,280.00,3.00,0.00,30.05,1017.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.00,KLNS 250853Z AUTO 28003KT 10SM CLR 18/14 A3005 RMK AO2 SLP173 T01780144 58002,null
LNS,2022-08-25 09:53,63.00,59.00,86.77,0.00,0.00,0.00,30.06,1017.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,63.00,KLNS 250953Z 00000KT 10SM CLR 17/15 A3006 RMK AO2 SLP176 T01720150,null
LNS,2022-08-25 10:53,62.10,57.90,86.11,0.00,0.00,0.00,30.07,1018.00,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.10,KLNS 251053Z 00000KT 10SM CLR 17/14 A3007 RMK AO2 SLP180 T01670144,null
LNS,2022-08-25 11:53,66.90,62.10,84.56,100.00,3.00,0.00,30.08,1018.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.90,KLNS 251153Z 10003KT 10SM CLR 19/17 A3008 RMK AO2 SLP183 T01940167 10206 20161 52010,null
LNS,2022-08-25 12:53,73.00,62.10,68.66,0.00,0.00,0.00,30.08,1018.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73.00,KLNS 251253Z 00000KT 10SM CLR 23/17 A3008 RMK AO2 SLP184 T02280167,null
